date,close,volume
2024-08-05,1255.2,1263200
2024-08-06,1332.5,1264400
2024-08-07,1350.8,858000
2024-08-08,1348.8,592800
2024-08-09,1336.8,914800
2024-08-13,1393.0,1612000
2024-08-14,1372.5,1124400
2024-08-15,1369.8,574000
2024-08-16,1378.8,548400
2024-08-19,1358.5,718800
2024-08-20,1385.8,959200
2024-08-21,1367.8,557200
2024-08-22,1357.2,769600
2024-08-23,1367.5,442000
2024-08-26,1394.5,524800
2024-08-27,1410.0,513200
2024-08-28,1398.8,346400
2024-08-29,1407.8,585600
2024-08-30,1402.2,408000
2024-09-02,1386.8,454800
2024-09-03,1392.0,435200
2024-09-04,1385.2,809200
2024-09-05,1397.5,528000
2024-09-06,1393.8,554400
2024-09-09,1404.0,495600
2024-09-10,1407.2,594000
2024-09-11,1383.0,567600
2024-09-12,1397.8,546400
2024-09-13,1393.2,409600
2024-09-17,1396.0,557600
2024-09-18,1400.8,468000
2024-09-19,1391.8,539600
2024-09-20,1390.2,1344800
2024-09-24,1384.8,567200
2024-09-25,1391.8,597200
2024-09-26,1417.5,763200
2024-09-27,1428.5,1231200
2024-09-30,1418.0,872800
2024-10-01,1418.8,514400
2024-10-02,1411.8,574800
2024-10-03,1412.2,439200
2024-10-04,1430.0,692000
2024-10-07,1424.0,494800
2024-10-08,1420.5,444800
2024-10-09,1423.8,320000
2024-10-10,1410.8,397600
2024-10-11,1404.2,353200
2024-10-15,1414.2,329600
2024-10-16,1394.2,597600
2024-10-17,1388.2,395200
2024-10-18,1379.2,350400
2024-10-21,1371.2,652800
2024-10-22,1350.0,692400
2024-10-23,1342.8,512000
2024-10-24,1341.8,479200
2024-10-25,1335.0,545600
2024-10-28,1331.8,423200
2024-10-29,1334.5,424800
2024-10-30,1345.5,967600
2024-10-31,1345.5,393200
2024-11-01,1331.2,434000
2024-11-05,1325.5,601600
2024-11-06,1331.0,492800
2024-11-07,1337.8,578000
2024-11-08,1323.2,684400
2024-11-11,1335.2,562000
2024-11-12,1303.0,1161200
2024-11-13,1312.0,871600
2024-11-14,1310.5,698400
2024-11-15,1312.8,401600
2024-11-18,1307.0,312400
2024-11-19,1315.2,373200
2024-11-20,1305.2,340800
2024-11-21,1300.8,380800
2024-11-22,1302.0,504000
2024-11-25,1298.8,611600
2024-11-26,1307.2,391200
2024-11-27,1297.8,574800
2024-11-28,1303.5,438800
2024-11-29,1297.8,266000
2024-12-02,1296.2,331200
2024-12-03,1319.2,532000
2024-12-04,1305.5,466800
2024-12-05,1305.8,399600
2024-12-06,1304.5,365600
2024-12-09,1320.2,478800
2024-12-10,1318.2,558800
2024-12-11,1324.5,436400
2024-12-12,1330.0,558800
2024-12-13,1321.5,418000
2024-12-16,1314.2,369200
2024-12-17,1299.5,448400
2024-12-18,1316.2,548000
2024-12-19,1316.5,355600
2024-12-20,1311.2,442800
2024-12-23,1310.0,296400
2024-12-24,1307.5,292000
2024-12-25,1297.5,589200
2024-12-26,1308.0,474800
2024-12-27,1301.2,616800
2024-12-30,1305.2,439600
2025-01-06,1279.2,591200
2025-01-07,1273.2,651200
2025-01-08,1264.5,499200
2025-01-09,1254.8,622800
2025-01-10,1248.2,552800
2025-01-14,1231.8,881600
2025-01-15,1231.2,402400
2025-01-16,1227.2,504800
2025-01-17,1223.2,512800
2025-01-20,1225.0,438800
2025-01-21,1225.8,289600
2025-01-22,1227.5,457200
2025-01-23,1232.8,334800
2025-01-24,1240.8,377600
2025-01-27,1251.2,488400
2025-01-28,1247.5,408400
2025-01-29,1247.8,327600
2025-01-30,1257.5,518000
2025-01-31,1258.8,477200
2025-02-03,1246.0,536800
2025-02-04,1229.0,611200
2025-02-05,1232.5,446800
2025-02-06,1248.8,440800
2025-02-07,1257.2,511200
2025-02-10,1271.0,653600
2025-02-12,1254.0,1041200
2025-02-13,1251.5,522000
2025-02-14,1250.0,426400
2025-02-17,1206.5,1168000
2025-02-18,1211.2,588000
2025-02-19,1224.2,525600
2025-02-20,1191.8,730800
2025-02-21,1176.8,804800
2025-02-25,1179.0,735600
2025-02-26,1181.0,596400
2025-02-27,1193.8,514400
2025-02-28,1173.0,690800
2025-03-03,1196.0,571200
2025-03-04,1183.8,440000
2025-03-05,1193.8,499200
2025-03-06,1193.2,456800
2025-03-07,1199.8,536000
2025-03-10,1207.2,514000
2025-03-11,1205.5,601600
2025-03-12,1211.5,503600
2025-03-13,1201.8,472800
2025-03-14,1206.5,512800
2025-03-17,1222.8,691600
2025-03-18,1227.2,578400
2025-03-19,1229.8,293200
2025-03-21,1242.0,686000
2025-03-24,1213.2,560000
2025-03-25,1212.0,846400
2025-03-26,1218.8,566000
2025-03-27,1228.0,564000
2025-03-28,1216.2,551200
2025-03-31,1193.2,658000
2025-04-01,1191.5,408400
2025-04-02,1174.2,738000
2025-04-03,1169.0,1010000
2025-04-04,1181.8,795200
2025-04-07,1148.8,1033200
2025-04-08,1177.8,589600
2025-04-09,1168.8,522800
2025-04-10,1208.5,689200
2025-04-11,1204.0,576800
2025-04-14,1218.0,440000
2025-04-15,1214.0,450000
2025-04-16,1232.2,412000
2025-04-17,1232.0,484000
2025-04-18,1268.2,652000
2025-04-21,1287.5,594000
2025-04-22,1290.0,571600
2025-04-23,1286.0,520400
2025-04-24,1265.5,668400
2025-04-25,1267.2,463600
2025-04-28,1278.0,493600
2025-04-30,1280.2,473200
2025-05-01,1290.8,610800
2025-05-02,1299.8,818000
2025-05-07,1307.5,739600
2025-05-08,1319.5,671200
2025-05-09,1322.2,785600
2025-05-12,1247.0,1842000
2025-05-13,1249.0,887600
2025-05-14,1232.2,610800
2025-05-15,1219.0,554000
2025-05-16,1229.0,592800
2025-05-19,1201.0,1006000
2025-05-20,1200.0,905200
2025-05-21,1192.5,439200
2025-05-22,1205.0,614000
2025-05-23,1209.0,314000
2025-05-26,1208.2,410800
2025-05-27,1215.8,304000
2025-05-28,1227.8,671600
2025-05-29,1228.5,530000
2025-05-30,1224.5,551600
2025-06-02,1228.2,490400
2025-06-03,1237.5,449200
2025-06-04,1227.8,499200
2025-06-05,1214.2,514800
2025-06-06,1218.5,422800
2025-06-09,1225.0,296400
2025-06-10,1233.5,535600
2025-06-11,1239.5,502800
2025-06-12,1236.8,385600
2025-06-13,1223.5,550400
2025-06-16,1206.8,952000
2025-06-17,1189.2,1107600
2025-06-18,1181.5,1034400
