date,close,volume
2024-08-05,1595.5,1552000
2024-08-06,1693.5,3233900
2024-08-07,1777.0,1581800
2024-08-08,1783.5,631600
2024-08-09,1776.0,955300
2024-08-13,1805.0,851900
2024-08-14,1846.5,822600
2024-08-15,1835.5,445200
2024-08-16,1910.0,588800
2024-08-19,1901.5,690000
2024-08-20,1947.0,368500
2024-08-21,1995.5,1120600
2024-08-22,2008.0,865400
2024-08-23,1992.5,604200
2024-08-26,1966.0,412300
2024-08-27,1978.0,501400
2024-08-28,1971.5,563100
2024-08-29,1956.5,1099700
2024-08-30,1960.5,603800
2024-09-02,1971.0,342700
2024-09-03,1972.5,424900
2024-09-04,1925.0,490100
2024-09-05,1933.0,580900
2024-09-06,1961.0,386400
2024-09-09,1939.0,608200
2024-09-10,1978.0,644700
2024-09-11,1991.5,530100
2024-09-12,2044.5,712100
2024-09-13,2059.5,1340000
2024-09-17,2063.0,782900
2024-09-18,2097.0,1304700
2024-09-19,2053.5,1399600
2024-09-20,2092.5,1228400
2024-09-24,2119.0,485000
2024-09-25,2093.5,470300
2024-09-26,2198.0,981300
2024-09-27,2209.5,487300
2024-09-30,2127.0,483000
2024-10-01,2142.5,487400
2024-10-02,2083.0,894200
2024-10-03,2063.0,1138600
2024-10-04,2056.0,960300
2024-10-07,2100.0,1071500
2024-10-08,2125.0,516700
2024-10-09,2095.0,535800
2024-10-10,2110.0,512600
2024-10-11,2106.0,466800
2024-10-15,2101.5,474300
2024-10-16,2100.0,471700
2024-10-17,2079.5,329500
2024-10-18,2227.0,1750500
2024-10-21,2210.5,767000
2024-10-22,2175.0,448300
2024-10-23,2187.0,425000
2024-10-24,2197.5,425100
2024-10-25,2204.0,598600
2024-10-28,2255.5,495700
2024-10-29,2262.0,418600
2024-10-30,2268.0,1446700
2024-10-31,2289.0,410800
2024-11-01,2234.0,471400
2024-11-05,2232.5,454300
2024-11-06,2259.5,558000
2024-11-07,2271.5,1063100
2024-11-08,2229.5,808500
2024-11-11,2226.5,533000
2024-11-12,2234.5,566600
2024-11-13,2183.0,487900
2024-11-14,2162.0,484700
2024-11-15,2191.0,437000
2024-11-18,2195.5,675500
2024-11-19,2184.0,385600
2024-11-20,2184.5,303000
2024-11-21,2174.5,327000
2024-11-22,2163.0,354800
2024-11-25,2108.5,785100
2024-11-26,2140.0,482100
2024-11-27,2110.0,425500
2024-11-28,2133.5,361300
2024-11-29,2126.5,357900
2024-12-02,2103.5,496400
2024-12-03,2101.5,876000
2024-12-04,2059.0,710800
2024-12-05,2092.5,728400
2024-12-06,2071.5,398400
2024-12-09,2086.5,383800
2024-12-10,2106.5,714700
2024-12-11,2116.5,402400
2024-12-12,2116.5,541500
2024-12-13,2130.0,512900
2024-12-16,2147.0,454000
2024-12-17,2171.0,482300
2024-12-18,2141.0,302500
2024-12-19,2154.5,425100
2024-12-20,2148.0,423600
2024-12-23,2174.5,350900
2024-12-24,2151.5,220700
2024-12-25,2145.0,242600
2024-12-26,2159.5,277300
2024-12-27,2172.0,278900
2024-12-30,2156.0,428300
2025-01-06,2100.5,340400
2025-01-07,2095.5,305400
2025-01-08,2090.5,364000
2025-01-09,2063.0,464000
2025-01-10,2042.5,708000
2025-01-14,2017.0,721300
2025-01-15,2030.5,497600
2025-01-16,2067.0,400200
2025-01-17,2053.0,399000
2025-01-20,2094.5,263000
2025-01-21,2107.0,204200
2025-01-22,2138.0,306800
2025-01-23,2122.5,289500
2025-01-24,2117.0,407100
2025-01-27,2220.0,487000
2025-01-28,2246.0,345900
2025-01-29,2247.0,250300
2025-01-30,2232.0,306000
2025-01-31,2220.0,359800
2025-02-03,2193.5,573700
2025-02-04,2170.0,301100
2025-02-05,2155.0,538400
2025-02-06,2300.0,1706200
2025-02-07,2253.0,709100
2025-02-10,2236.0,473900
2025-02-12,2261.5,464900
2025-02-13,2275.0,492700
2025-02-14,2299.5,387500
2025-02-17,2301.0,520900
2025-02-18,2313.0,488700
2025-02-19,2306.5,512200
2025-02-20,2219.5,714700
2025-02-21,2208.0,649500
2025-02-25,2213.5,630700
2025-02-26,2188.0,786800
2025-02-27,2193.5,531400
2025-02-28,2167.0,626100
2025-03-03,2172.0,475700
2025-03-04,2148.5,502500
2025-03-05,2125.0,723400
2025-03-06,2162.5,565800
2025-03-07,2147.0,416000
2025-03-10,2159.0,456800
2025-03-11,2150.5,493600
2025-03-12,2163.5,436900
2025-03-13,2101.5,494500
2025-03-14,2102.0,641000
2025-03-17,2143.0,636600
2025-03-18,2102.0,721700
2025-03-19,2131.5,435600
2025-03-21,2087.0,959100
2025-03-24,2047.0,482300
2025-03-25,2066.5,334100
2025-03-26,2059.5,604100
2025-03-27,2113.0,735200
2025-03-28,2042.0,751700
2025-03-31,2003.5,660900
2025-04-01,2014.5,429700
2025-04-02,1964.0,472700
2025-04-03,1900.5,556600
2025-04-04,1877.0,923600
2025-04-07,1703.5,1035500
2025-04-08,1779.0,726700
2025-04-09,1719.5,941000
2025-04-10,1848.5,564300
2025-04-11,1783.5,463600
2025-04-14,1793.5,377100
2025-04-15,1796.5,211400
2025-04-16,1754.0,347000
2025-04-17,1776.5,243200
2025-04-18,1775.0,318700
2025-04-21,1707.0,821800
2025-04-22,1699.5,652700
